{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2385, 'n_source': 25, 'n_target': 100, 'lipton': 0.36, 'prop-target': 1.2589473684210524, 'oracle': 0.36, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2366, 'n_source': 50, 'n_target': 640, 'lipton': 0.3, 'prop-target': 0.6608532934131739, 'oracle': 0.3, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.243, 'n_source': 3200, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.7768070831876186, 'oracle': 0.26, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2397, 'n_source': 50, 'n_target': 640, 'lipton': 0.32, 'prop-target': 0.7967741935483873, 'oracle': 0.33, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2406, 'n_source': 50, 'n_target': 640, 'lipton': 0.34, 'prop-target': 0.5324380760368663, 'oracle': 0.35, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2288, 'n_source': 3200, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.9057187012271628, 'oracle': 0.35, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2439, 'n_source': 50, 'n_target': 640, 'lipton': 0.7, 'prop-target': 0.49218750000000044, 'oracle': 0.36, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2327, 'n_source': 50, 'n_target': 640, 'lipton': 0.32, 'prop-target': 0.5890709918478263, 'oracle': 0.33, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2296, 'n_source': 50, 'n_target': 640, 'lipton': 0.27, 'prop-target': 1.4375000000000002, 'oracle': 0.27, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2338, 'n_source': 3200, 'n_target': 100, 'lipton': 0.19, 'prop-target': 0.8513357142857141, 'oracle': 0.21, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2421, 'n_source': 50, 'n_target': 640, 'lipton': 0.3, 'prop-target': 0.5477941176470589, 'oracle': 0.29, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2361, 'n_source': 50, 'n_target': 640, 'lipton': 0.35, 'prop-target': 0.6587500000000001, 'oracle': 0.35, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 50, 'n_target': 640, 'lipton': 0.2, 'prop-target': 0.7399655418250952, 'oracle': 0.2, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2281, 'n_source': 50, 'n_target': 640, 'lipton': 0.35, 'prop-target': 0.5772302904564315, 'oracle': 0.34, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2378, 'n_source': 3200, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.8606632422436816, 'oracle': 0.29, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2328, 'n_source': 3200, 'n_target': 100, 'lipton': 0.28, 'prop-target': 0.58161073586511, 'oracle': 0.29, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2282, 'n_source': 3200, 'n_target': 100, 'lipton': 0.22, 'prop-target': 0.8837193715623699, 'oracle': 0.24, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2457, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.50925, 'oracle': 0.31, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 50, 'n_target': 640, 'lipton': 0.34, 'prop-target': 0.7537878787878788, 'oracle': 0.34, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.236, 'n_source': 50, 'n_target': 640, 'lipton': 0.54, 'prop-target': 0.30642361111111116, 'oracle': 0.31, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2359, 'n_source': 3200, 'n_target': 100, 'lipton': 0.42, 'prop-target': 0.6790424053193368, 'oracle': 0.39, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 3200, 'n_target': 100, 'lipton': 0.25, 'prop-target': 0.8534299576434349, 'oracle': 0.23, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2338, 'n_source': 3200, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.5436542274309379, 'oracle': 0.32, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2339, 'n_source': 50, 'n_target': 1280, 'lipton': 0.23, 'prop-target': 0.6288367242388759, 'oracle': 0.23, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.238, 'n_source': 50, 'n_target': 1280, 'lipton': 0.29, 'prop-target': 0.5232932692307692, 'oracle': 0.26, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 50, 'n_target': 1280, 'lipton': 0.28, 'prop-target': 0.8869791666666664, 'oracle': 0.31, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2409, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.5415132364649682, 'oracle': 0.3, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2479, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.808794806985294, 'oracle': 0.32, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2364, 'n_source': 50, 'n_target': 1280, 'lipton': 0.27, 'prop-target': 0.8158220108695652, 'oracle': 0.27, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2418, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.7828547297297295, 'oracle': 0.33, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2359, 'n_source': 50, 'n_target': 1280, 'lipton': 0.64, 'prop-target': 0.3013104838709677, 'oracle': 0.36, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2421, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.844166666666667, 'oracle': 0.33, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2451, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.7761718750000002, 'oracle': 0.34, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2354, 'n_source': 50, 'n_target': 1280, 'lipton': 0.31, 'prop-target': 0.586771472392638, 'oracle': 0.31, 'iter': 8}
}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2461, 'n_source': 50, 'n_target': 1280, 'lipton': 0.29, 'prop-target': 1.8670918367346943, 'oracle': 0.27, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2398, 'n_source': 50, 'n_target': 1280, 'lipton': 0.68, 'prop-target': 0.36552596830985945, 'oracle': 0.24, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2382, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.5192934782608694, 'oracle': 0.33, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.237, 'n_source': 50, 'n_target': 1280, 'lipton': 0.68, 'prop-target': 0.3825, 'oracle': 0.42, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2352, 'n_source': 50, 'n_target': 1280, 'lipton': 0.36, 'prop-target': 0.6713169642857142, 'oracle': 0.34, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2402, 'n_source': 50, 'n_target': 1280, 'lipton': 0.29, 'prop-target': 0.5093585526315788, 'oracle': 0.29, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2401, 'n_source': 50, 'n_target': 1280, 'lipton': 0.31, 'prop-target': 0.6415826612903224, 'oracle': 0.31, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2439, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.74267578125, 'oracle': 0.34, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2412, 'n_source': 50, 'n_target': 1280, 'lipton': 0.31, 'prop-target': 0.5329861111111112, 'oracle': 0.31, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2354, 'n_source': 50, 'n_target': 1280, 'lipton': 0.38, 'prop-target': 0.8221153846153846, 'oracle': 0.38, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2331, 'n_source': 50, 'n_target': 1280, 'lipton': 0.31, 'prop-target': 0.568482506793478, 'oracle': 0.3, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2371, 'n_source': 3200, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.8538945291922124, 'oracle': 0.3, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2396, 'n_source': 3200, 'n_target': 100, 'lipton': 0.22, 'prop-target': 0.8795880860043346, 'oracle': 0.28, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2402, 'n_source': 50, 'n_target': 1280, 'lipton': 0.37, 'prop-target': 0.7536290322580645, 'oracle': 0.37, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2382, 'n_source': 50, 'n_target': 1280, 'lipton': 0.4, 'prop-target': 0.504518581081081, 'oracle': 0.37, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.243, 'n_source': 50, 'n_target': 1280, 'lipton': 0.25, 'prop-target': 0.9241483094262296, 'oracle': 0.26, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2334, 'n_source': 50, 'n_target': 1280, 'lipton': 0.3, 'prop-target': 0.6845861486486484, 'oracle': 0.29, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2287, 'n_source': 50, 'n_target': 1280, 'lipton': 0.6, 'prop-target': 0.21061197916666663, 'oracle': 0.29, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.234, 'n_source': 50, 'n_target': 1280, 'lipton': 0.57, 'prop-target': 0.3297782258064516, 'oracle': 0.34, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2364, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.8394531249999999, 'oracle': 0.34, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2299, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.8370993589743589, 'oracle': 0.34, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 1280, 'lipton': 0.41, 'prop-target': 0.5620719178082194, 'oracle': 0.37, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.5383141832552694, 'oracle': 0.3, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 50, 'n_target': 1280, 'lipton': 0.28, 'prop-target': 0.5973317307692307, 'oracle': 0.27, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2417, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.7427083333333332, 'oracle': 0.3, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2396, 'n_source': 50, 'n_target': 1280, 'lipton': 0.28, 'prop-target': 0.8463541666666666, 'oracle': 0.29, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2478, 'n_source': 50, 'n_target': 1280, 'lipton': 0.31, 'prop-target': 0.8521097350230413, 'oracle': 0.3, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2438, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.8227272727272726, 'oracle': 0.34, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2311, 'n_source': 50, 'n_target': 1280, 'lipton': 0.27, 'prop-target': 0.7337239583333334, 'oracle': 0.27, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2364, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.5646897810218978, 'oracle': 0.31, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2328, 'n_source': 50, 'n_target': 1280, 'lipton': 0.27, 'prop-target': 0.7921874999999998, 'oracle': 0.28, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 50, 'n_target': 1280, 'lipton': 0.41, 'prop-target': 0.7103830645161286, 'oracle': 0.41, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2364, 'n_source': 50, 'n_target': 1280, 'lipton': 0.56, 'prop-target': 0.40104166666666646, 'oracle': 0.29, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2363, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.738165118243243, 'oracle': 0.32, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.232, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.675187969924812, 'oracle': 0.3, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2425, 'n_source': 50, 'n_target': 1280, 'lipton': 0.4, 'prop-target': 0.7569083567415732, 'oracle': 0.41, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.238, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.6545138888888888, 'oracle': 0.32, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.24, 'n_source': 50, 'n_target': 1280, 'lipton': 0.36, 'prop-target': 1.5859375000000004, 'oracle': 0.35, 'iter': 59}
}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 1280, 'lipton': 0.37, 'prop-target': 0.6932423107255521, 'oracle': 0.37, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2305, 'n_source': 50, 'n_target': 1280, 'lipton': 0.28, 'prop-target': 0.7221774193548387, 'oracle': 0.28, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2361, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.5830381944444445, 'oracle': 0.33, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 50, 'n_target': 1280, 'lipton': 0.38, 'prop-target': 0.5505208333333333, 'oracle': 0.37, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2297, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.5489224137931035, 'oracle': 0.33, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 1280, 'lipton': 0.25, 'prop-target': 1.3160050675675676, 'oracle': 0.24, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2384, 'n_source': 50, 'n_target': 1280, 'lipton': 0.27, 'prop-target': 0.8810096153846153, 'oracle': 0.28, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 50, 'n_target': 1280, 'lipton': 0.37, 'prop-target': 0.5114906832298136, 'oracle': 0.38, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.239, 'n_source': 50, 'n_target': 1280, 'lipton': 0.56, 'prop-target': 0.3573341836734694, 'oracle': 0.31, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 50, 'n_target': 1280, 'lipton': 0.32, 'prop-target': 0.6276729060913706, 'oracle': 0.3, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2349, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.7400602409638553, 'oracle': 0.35, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2402, 'n_source': 50, 'n_target': 1280, 'lipton': 0.72, 'prop-target': 0.21875000000000003, 'oracle': 0.28, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2367, 'n_source': 50, 'n_target': 1280, 'lipton': 0.4, 'prop-target': 0.6302083333333334, 'oracle': 0.37, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 50, 'n_target': 1280, 'lipton': 0.28, 'prop-target': 0.8174935567010311, 'oracle': 0.29, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 2560, 'lipton': 0.66, 'prop-target': 0.19594678217821773, 'oracle': 0.29, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2385, 'n_source': 50, 'n_target': 1280, 'lipton': 0.36, 'prop-target': 0.6847826086956521, 'oracle': 0.35, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2413, 'n_source': 50, 'n_target': 2560, 'lipton': 0.32, 'prop-target': 0.646484375, 'oracle': 0.31, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 50, 'n_target': 2560, 'lipton': 0.31, 'prop-target': 0.6453125000000001, 'oracle': 0.3, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2336, 'n_source': 50, 'n_target': 1280, 'lipton': 0.64, 'prop-target': 0.4570766129032257, 'oracle': 0.34, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2317, 'n_source': 50, 'n_target': 2560, 'lipton': 0.43, 'prop-target': 0.6473011363636362, 'oracle': 0.42, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 50, 'n_target': 2560, 'lipton': 0.19, 'prop-target': 0.9315732758620688, 'oracle': 0.2, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 1280, 'lipton': 0.25, 'prop-target': 0.7410614525139666, 'oracle': 0.24, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2441, 'n_source': 50, 'n_target': 2560, 'lipton': 0.3, 'prop-target': 0.6071777343750001, 'oracle': 0.29, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 50, 'n_target': 2560, 'lipton': 0.31, 'prop-target': 0.6563535911602209, 'oracle': 0.31, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2454, 'n_source': 50, 'n_target': 1280, 'lipton': 0.44, 'prop-target': 0.5089104729729729, 'oracle': 0.43, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2334, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.5610779494382026, 'oracle': 0.34, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2413, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.5453977272727274, 'oracle': 0.33, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 50, 'n_target': 2560, 'lipton': 0.32, 'prop-target': 0.9208984375, 'oracle': 0.34, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2324, 'n_source': 50, 'n_target': 2560, 'lipton': 0.3, 'prop-target': 0.5827680386178861, 'oracle': 0.3, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2396, 'n_source': 50, 'n_target': 2560, 'lipton': 0.33, 'prop-target': 1.6907269021739133, 'oracle': 0.34, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 50, 'n_target': 1280, 'lipton': 0.36, 'prop-target': 0.9787241180981595, 'oracle': 0.36, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2397, 'n_source': 50, 'n_target': 2560, 'lipton': 0.41, 'prop-target': 0.6538461538461539, 'oracle': 0.41, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2324, 'n_source': 50, 'n_target': 2560, 'lipton': 0.31, 'prop-target': 0.8684677419354838, 'oracle': 0.31, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 2560, 'lipton': 0.27, 'prop-target': 0.9516891891891892, 'oracle': 0.29, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2389, 'n_source': 50, 'n_target': 1280, 'lipton': 0.35, 'prop-target': 0.8456250000000001, 'oracle': 0.37, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2352, 'n_source': 50, 'n_target': 2560, 'lipton': 0.36, 'prop-target': 0.5710286458333335, 'oracle': 0.31, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2398, 'n_source': 50, 'n_target': 2560, 'lipton': 0.29, 'prop-target': 1.0248604910714285, 'oracle': 0.29, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2331, 'n_source': 50, 'n_target': 2560, 'lipton': 0.25, 'prop-target': 1.616529605263158, 'oracle': 0.24, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.235, 'n_source': 50, 'n_target': 2560, 'lipton': 0.27, 'prop-target': 0.7297762784090911, 'oracle': 0.27, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2376, 'n_source': 50, 'n_target': 2560, 'lipton': 0.32, 'prop-target': 0.7915482954545454, 'oracle': 0.34, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2339, 'n_source': 50, 'n_target': 2560, 'lipton': 0.37, 'prop-target': 0.8921440972222223, 'oracle': 0.36, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2427, 'n_source': 50, 'n_target': 2560, 'lipton': 0.28, 'prop-target': 0.7337786259541984, 'oracle': 0.27, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2369, 'n_source': 50, 'n_target': 2560, 'lipton': 0.32, 'prop-target': 1.129934210526316, 'oracle': 0.32, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.243, 'n_source': 50, 'n_target': 2560, 'lipton': 0.34, 'prop-target': 0.8224852195945943, 'oracle': 0.34, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2367, 'n_source': 50, 'n_target': 2560, 'lipton': 0.39, 'prop-target': 0.5257352941176471, 'oracle': 0.34, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2421, 'n_source': 50, 'n_target': 1280, 'lipton': 0.3, 'prop-target': 0.5262589054404142, 'oracle': 0.26, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2377, 'n_source': 50, 'n_target': 1280, 'lipton': 0.33, 'prop-target': 0.6185734160958906, 'oracle': 0.31, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 2560, 'lipton': 0.38, 'prop-target': 0.7630208333333335, 'oracle': 0.4, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2392, 'n_source': 50, 'n_target': 2560, 'lipton': 0.41, 'prop-target': 0.5493976726398602, 'oracle': 0.35, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2404, 'n_source': 50, 'n_target': 2560, 'lipton': 0.35, 'prop-target': 0.536598926380368, 'oracle': 0.3, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2377, 'n_source': 50, 'n_target': 2560, 'lipton': 0.39, 'prop-target': 0.59912109375, 'oracle': 0.4, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2312, 'n_source': 50, 'n_target': 2560, 'lipton': 0.27, 'prop-target': 0.6290553977272727, 'oracle': 0.26, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2471, 'n_source': 50, 'n_target': 2560, 'lipton': 0.3, 'prop-target': 0.7817540322580645, 'oracle': 0.3, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2422, 'n_source': 50, 'n_target': 2560, 'lipton': 0.36, 'prop-target': 0.6347445101351351, 'oracle': 0.35, 'iter': 72{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2393, 'n_source': 50, 'n_target': 1280, 'lipton': 0.39, 'prop-target': 0.554048295454545, 'oracle': 0.36, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2413, 'n_source': 50, 'n_target': 2560, 'lipton': 0.36, 'prop-target': 0.7094070184426229, 'oracle': 0.36, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2423, 'n_source': 50, 'n_target': 1280, 'lipton': 0.34, 'prop-target': 0.7638610197368421, 'oracle': 0.33, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 50, 'n_target': 2560, 'lipton': 0.33, 'prop-target': 1.2737847222222218, 'oracle': 0.34, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2363, 'n_source': 50, 'n_target': 2560, 'lipton': 0.63, 'prop-target': 0.4900716145833334, 'oracle': 0.37, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2345, 'n_source': 50, 'n_target': 2560, 'lipton': 0.63, 'prop-target': 0.32976562500000034, 'oracle': 0.34, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.24, 'n_source': 50, 'n_target': 2560, 'lipton': 0.37, 'prop-target': 0.7295797413793104, 'oracle': 0.37, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.232, 'n_source': 50, 'n_target': 2560, 'lipton': 0.7, 'prop-target': 0.4437464162844036, 'oracle': 0.39, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2384, 'n_source': 50, 'n_target': 2560, 'lipton': 0.65, 'prop-target': 0.030468749999999538, 'oracle': 0.39, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2304, 'n_source': 50, 'n_target': 2560, 'lipton': 0.32, 'prop-target': 1.4484375000000007, 'oracle': 0.33, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2383, 'n_source': 50, 'n_target': 2560, 'lipton': 0.25, 'prop-target': 0.9988146551724137, 'oracle': 0.26, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 50, 'n_target': 2560, 'lipton': 0.29, 'prop-target': 0.7416834677419353, 'oracle': 0.28, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 2560, 'lipton': 0.34, 'prop-target': 0.5361663402588558, 'oracle': 0.32, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2394, 'n_source': 50, 'n_target': 2560, 'lipton': 0.56, 'prop-target': 0.011184210526316178, 'oracle': 0.28, 'iter': 22}
