{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0975, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.015, 'supervised': 0.065, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 83, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.62, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 9, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1375, 'prop-target-estimate': 0.75, 'oracle': 0.1375, 'classical': 'nan', 'supervised': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 6320, 'n_target': 40, 'labeled': True, 'classical': 0.0975, 'supervised': 0.0125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 60, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.6875, 'oracle': 0.13, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.66, 'oracle': 0.13, 'classical': 'nan', 'supervised': 'nan', 'iter': 33, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1525, 'prop-target-estimate': 0.62, 'oracle': 0.1525, 'classical': 'nan', 'supervised': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.1025, 'prop-target-estimate': 0.72, 'oracle': 0.1025, 'classical': 'nan', 'supervised': 'nan', 'iter': 17, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.1575, 'prop-target-estimate': 0.76, 'oracle': 0.1575, 'classical': 'nan', 'supervised': 'nan', 'iter': 16, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.155, 'prop-target-estimate': 0.46875000000000006, 'oracle': 0.135, 'classical': 'nan', 'supervised': 'nan', 'iter': 72, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.015, 'prop-target-estimate': 0.78, 'oracle': 0.015, 'classical': 'nan', 'supervised': 'nan', 'iter': 56, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.025, 'prop-target-estimate': 0.7800000000000001, 'oracle': 0.025, 'classical': 'nan', 'supervised': 'nan', 'iter': 83, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.0775, 'supervised': 0.0275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 52, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.12, 'prop-target-estimate': 0.625, 'oracle': 0.12, 'classical': 'nan', 'supervised': 'nan', 'iter': 32, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.0125, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 25, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.12, 'prop-target-estimate': 0.65625, 'oracle': 0.12, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1725, 'prop-target-estimate': 0.66, 'oracle': 0.1725, 'classical': 'nan', 'supervised': 'nan', 'iter': 17, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.06, 'supervised': 0.1225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 52, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.71875, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 43, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.1525, 'prop-target-estimate': 0.6542968750000001, 'oracle': 0.1525, 'classical': 'nan', 'supervised': 'nan', 'iter': 49, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.6, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 9, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.1025, 'prop-target-estimate': 0.6, 'oracle': 0.1025, 'classical': 'nan', 'supervised': 'nan', 'iter': 1, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0575, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 90, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.0375, 'prop-target-estimate': 0.72, 'oracle': 0.0375, 'classical': 'nan', 'supervised': 'nan', 'iter': 11, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.0925, 'supervised': 0.1275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0029, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.603515625, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.035, 'supervised': 0.1125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 92, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 80, 'n_target': 6360, 'labeled': True, 'classical': 0.0075, 'supervised': 0.015, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.045, 'supervised': 0.0975, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 5, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.0725, 'supervised': 0.165, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 50, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.1575, 'prop-target-estimate': 0.625, 'oracle': 0.1575, 'classical': 'nan', 'supervised': 'nan', 'iter': 2, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.0875, 'supervised': 0.105, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 11, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.13, 'supervised': 0.0675, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 22, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0031, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.0225, 'supervised': 0.04, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.065, 'prop-target-estimate': 0.68, 'oracle': 0.065, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.6064453125000001, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 62, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.1125, 'prop-target-estimate': 0.68, 'oracle': 0.1125, 'classical': 'nan', 'supervised': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.72, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 84, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.22, 'prop-target-estimate': 0.6787109375, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 11, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 12720, 'n_target': 40, 'labeled': True, 'classical': 0.095, 'supervised': 0.0, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 76, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.8, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 58, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.0575, 'prop-target-estimate': 0.64, 'oracle': 0.0575, 'classical': 'nan', 'supervised': 'nan', 'iter': 7, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.74, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.0225, 'supervised': 0.07, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.205, 'prop-target-estimate': 0.52, 'oracle': 0.205, 'classical': 'nan', 'supervised': 'nan', 'iter': 25, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.0625, 'prop-target-estimate': 0.76, 'oracle': 0.0625, 'classical': 'nan', 'supervised': 'nan', 'iter': 37, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.0225, 'prop-target-estimate': 0.66, 'oracle': 0.0225, 'classical': 'nan', 'supervised': 'nan', 'iter': 33, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 53, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.135, 'prop-target-estimate': 0.59375, 'oracle': 0.135, 'classical': 'nan', 'supervised': 'nan', 'iter': 52, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1, 'supervised': 0.0125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 5, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.1175, 'prop-target-estimate': 0.671875, 'oracle': 0.1175, 'classical': 'nan', 'supervised': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1725, 'prop-target-estimate': 0.5, 'oracle': 0.1825, 'classical': 'nan', 'supervised': 'nan', 'iter': 8, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.09, 'supervised': 0.0175, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 18, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.115, 'supervised': 0.095, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.05, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 36, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.045, 'prop-target-estimate': 0.76, 'oracle': 0.045, 'classical': 'nan', 'supervised': 'nan', 'iter': 8, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0975, 'prop-target-estimate': 0.56, 'oracle': 0.0975, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.5957031249999999, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.1425, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 7, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.03, 'supervised': 0.0775, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.0925, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 40, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.025, 'supervised': 0.105, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 60, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.085, 'supervised': 0.0125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 98, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.0675, 'supervised': 0.1225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.0125, 'supervised': 0.045, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 98, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.0825, 'supervised': 0.1575, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 75, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.1475, 'prop-target-estimate': 0.57568359375, 'oracle': 0.1475, 'classical': 'nan', 'supervised': 'nan', 'iter': 25, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0058, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.035, 'supervised': 0.055, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 47, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.5712890625, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.1125, 'supervised': 0.1875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.78, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.18, 'prop-target-estimate': 0.62, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 50, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0625, 'prop-target-estimate': 0.7, 'oracle': 0.0625, 'classical': 'nan', 'supervised': 'nan', 'iter': 11, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.135, 'prop-target-estimate': 0.60546875, 'oracle': 0.135, 'classical': 'nan', 'supervised': 'nan', 'iter': 75, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.135, 'supervised': 0.1925, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.045, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 78, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.17, 'prop-target-estimate': 0.5, 'oracle': 0.12, 'classical': 'nan', 'supervised': 'nan', 'iter': 93, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0061, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.02, 'supervised': 0.055, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 45, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.1375, 'prop-target-estimate': 0.64453125, 'oracle': 0.1375, 'classical': 'nan', 'supervised': 'nan', 'iter': 42, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.62, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 64, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.0975, 'prop-target-estimate': 0.5599999999999999, 'oracle': 0.0975, 'classical': 'nan', 'supervised': 'nan', 'iter': 37, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0325, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 30, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.11, 'supervised': 0.0425, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 0, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.035, 'supervised': 0.1425, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.0775, 'supervised': 0.015, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 52, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.145, 'prop-target-estimate': 0.6796875, 'oracle': 0.145, 'classical': 'nan', 'supervised': 'nan', 'iter': 80, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1925, 'supervised': 0.0075, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 70, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0475, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.075, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.1275, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 38, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0325, 'supervised': 0.07, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 6, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 12720, 'n_target': 40, 'labeled': True, 'classical': 0.13, 'supervised': 0.005, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 69, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.2175, 'prop-target-estimate': 0.6, 'oracle': 0.2175, 'classical': 'nan', 'supervised': 'nan', 'iter': 56, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.1425, 'prop-target-estimate': 0.64, 'oracle': 0.1425, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0875, 'prop-target-estimate': 0.74, 'oracle': 0.0875, 'classical': 'nan', 'supervised': 'nan', 'iter': 77, 'setup': 'constant-prop-source'}
