{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 4, 'n_target': 50, 'lipton': 0.2675, 'prop-target': 0.8, 'oracle': 0.2675, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 512, 'lipton': 0.0925, 'prop-target': 0.783203125, 'oracle': 0.3525, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 512, 'lipton': 0.1275, 'prop-target': 0.748046875, 'oracle': 0.435, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.73046875, 'oracle': 0.505, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 50, 'n_target': 512, 'lipton': 0.1, 'prop-target': 0.7578125, 'oracle': 0.3325, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.73828125, 'oracle': 0.6925, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.74609375, 'oracle': 0.375, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'lipton': 0.1175, 'prop-target': 0.744140625, 'oracle': 0.1175, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'lipton': 0.1175, 'prop-target': 0.744140625, 'oracle': 0.3675, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 512, 'lipton': 0.13, 'prop-target': 0.7539062500000001, 'oracle': 0.21, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.8085937499999999, 'oracle': 0.3125, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.75390625, 'oracle': 0.3925, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 512, 'lipton': 0.11, 'prop-target': 0.748046875, 'oracle': 0.345, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.72265625, 'oracle': 0.4075, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 512, 'lipton': 0.1075, 'prop-target': 0.77734375, 'oracle': 0.295, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 512, 'lipton': 0.135, 'prop-target': 0.74609375, 'oracle': 0.335, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0029, 'n_source': 50, 'n_target': 512, 'lipton': 0.1325, 'prop-target': 0.8242187500000001, 'oracle': 0.1325, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 50, 'n_target': 512, 'lipton': 0.1125, 'prop-target': 0.77734375, 'oracle': 0.39, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 512, 'lipton': 0.085, 'prop-target': 0.7578125, 'oracle': 0.45, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 512, 'lipton': 0.09, 'prop-target': 0.744140625, 'oracle': 0.275, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 512, 'lipton': 0.0875, 'prop-target': 0.7558593750000001, 'oracle': 0.5375, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.12, 'prop-target': 0.734375, 'oracle': 0.5825, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 512, 'lipton': 0.09, 'prop-target': 0.7617187499999999, 'oracle': 0.4325, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 512, 'lipton': 0.115, 'prop-target': 0.771484375, 'oracle': 0.19, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 512, 'lipton': 0.105, 'prop-target': 0.71484375, 'oracle': 0.2225, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 512, 'lipton': 0.11, 'prop-target': 0.767578125, 'oracle': 0.355, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.1, 'prop-target': 0.75390625, 'oracle': 0.3275, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.11, 'prop-target': 0.767578125, 'oracle': 0.23, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 512, 'lipton': 0.1275, 'prop-target': 0.74609375, 'oracle': 0.4025, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 50, 'n_target': 512, 'lipton': 0.1075, 'prop-target': 0.744140625, 'oracle': 0.2825, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 512, 'lipton': 0.1275, 'prop-target': 0.744140625, 'oracle': 0.32, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 512, 'lipton': 0.135, 'prop-target': 0.748046875, 'oracle': 0.35, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.0925, 'prop-target': 0.73828125, 'oracle': 0.4675, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.0875, 'prop-target': 0.740234375, 'oracle': 0.335, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 512, 'lipton': 0.09, 'prop-target': 0.73828125, 'oracle': 0.365, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0028, 'n_source': 50, 'n_target': 512, 'lipton': 0.09, 'prop-target': 0.775390625, 'oracle': 0.4925, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 512, 'lipton': 0.11, 'prop-target': 0.771484375, 'oracle': 0.2, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 512, 'lipton': 0.12, 'prop-target': 0.765625, 'oracle': 0.4575, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 512, 'lipton': 0.135, 'prop-target': 0.765625, 'oracle': 0.235, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.1125, 'prop-target': 0.75, 'oracle': 0.3075, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'lipton': 0.135, 'prop-target': 0.744140625, 'oracle': 0.3425, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 512, 'lipton': 0.0875, 'prop-target': 0.76953125, 'oracle': 0.3625, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.7109375, 'oracle': 0.4025, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.7421875, 'oracle': 0.34, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.73828125, 'oracle': 0.21, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 512, 'lipton': 0.1025, 'prop-target': 0.765625, 'oracle': 0.275, 'iter': 79}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 512, 'lipton': 0.085, 'prop-target': 0.755859375, 'oracle': 0.2575, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 512, 'lipton': 0.125, 'prop-target': 0.787109375, 'oracle': 0.365, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.0925, 'prop-target': 0.748046875, 'oracle': 0.4025, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 512, 'lipton': 0.115, 'prop-target': 0.724609375, 'oracle': 0.2525, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.7656249999999999, 'oracle': 0.3675, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 512, 'lipton': 0.1175, 'prop-target': 0.73828125, 'oracle': 0.3575, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.7421875, 'oracle': 0.2975, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 512, 'lipton': 0.0875, 'prop-target': 0.76171875, 'oracle': 0.3, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 512, 'lipton': 0.0925, 'prop-target': 0.77734375, 'oracle': 0.2725, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 512, 'lipton': 0.0725, 'prop-target': 0.765625, 'oracle': 0.4025, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 512, 'lipton': 0.1125, 'prop-target': 0.80078125, 'oracle': 0.23, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'lipton': 0.1, 'prop-target': 0.740234375, 'oracle': 0.2825, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 512, 'lipton': 0.0975, 'prop-target': 0.791015625, 'oracle': 0.27, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 512, 'lipton': 0.1225, 'prop-target': 0.7578125, 'oracle': 0.1225, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 50, 'n_target': 512, 'lipton': 0.1175, 'prop-target': 0.7421875, 'oracle': 0.3425, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 50, 'n_target': 512, 'lipton': 0.11, 'prop-target': 0.771484375, 'oracle': 0.2525, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 150, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.6800000000000002, 'oracle': 0.245, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.66, 'oracle': 0.385, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.8, 'oracle': 0.3975, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.76, 'oracle': 0.3425, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.8400000000000001, 'oracle': 0.48, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.05, 'prop-target': 0.74, 'oracle': 0.245, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.7, 'oracle': 0.26, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.8, 'oracle': 0.3125, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.72, 'oracle': 0.2375, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.64, 'oracle': 0.3625, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.66, 'oracle': 0.4025, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.07, 'prop-target': 0.82, 'oracle': 0.4, 'iter': 79}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 150, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.66, 'oracle': 0.3325, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.6, 'oracle': 0.305, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 150, 'n_target': 50, 'lipton': 0.05, 'prop-target': 0.82, 'oracle': 0.3525, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 150, 'n_target': 50, 'lipton': 0.0425, 'prop-target': 0.7400000000000001, 'oracle': 0.35, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.78, 'oracle': 0.3925, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 150, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.76, 'oracle': 0.235, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.74, 'oracle': 0.27, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.78, 'oracle': 0.3825, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.76, 'oracle': 0.4125, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 150, 'n_target': 50, 'lipton': 0.05, 'prop-target': 0.8, 'oracle': 0.27, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.66, 'oracle': 0.2725, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 150, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.74, 'oracle': 0.31, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.84, 'oracle': 0.2375, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.72, 'oracle': 0.2925, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.76, 'oracle': 0.3675, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.64, 'oracle': 0.3225, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 150, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.86, 'oracle': 0.39, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.64, 'oracle': 0.3375, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.74, 'oracle': 0.4725, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 150, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.7, 'oracle': 0.275, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.7799999999999999, 'oracle': 0.2525, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.78, 'oracle': 0.3075, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 150, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.9, 'oracle': 0.315, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.7799999999999999, 'oracle': 0.27, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0725, 'prop-target': 0.7, 'oracle': 0.33, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 150, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.7400000000000001, 'oracle': 0.295, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.76, 'oracle': 0.3025, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.76, 'oracle': 0.1925, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.72, 'oracle': 0.2825, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.7599999999999999, 'oracle': 0.31, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.78, 'oracle': 0.3825, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.78, 'oracle': 0.3475, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.68, 'oracle': 0.2575, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.74, 'oracle': 0.305, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.8200000000000001, 'oracle': 0.3975, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.62, 'oracle': 0.4475, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.72, 'oracle': 0.305, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 150, 'n_target': 50, 'lipton': 0.075, 'prop-target': 0.7000000000000001, 'oracle': 0.325, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 150, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.8000000000000002, 'oracle': 0.3325, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.76, 'oracle': 0.3125, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.74, 'oracle': 0.295, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 150, 'n_target': 50, 'lipton': 0.0825, 'prop-target': 0.7400000000000001, 'oracle': 0.3125, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 150, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.72, 'oracle': 0.3725, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.82, 'oracle': 0.3025, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.78, 'oracle': 0.2725, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 150, 'n_target': 50, 'lipton': 0.07, 'prop-target': 0.72, 'oracle': 0.2825, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.74, 'oracle': 0.385, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.8, 'oracle': 0.29, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0031, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.76, 'oracle': 0.415, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 150, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.72, 'oracle': 0.27, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 150, 'n_target': 50, 'lipton': 0.06, 'prop-target': 0.76, 'oracle': 0.2775, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.66, 'oracle': 0.42, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.085, 'prop-target': 0.8400000000000001, 'oracle': 0.3075, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 150, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.84, 'oracle': 0.325, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.78, 'oracle': 0.1975, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 150, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.76, 'oracle': 0.435, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.74, 'oracle': 0.2925, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.74, 'oracle': 0.43, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 150, 'n_target': 50, 'lipton': 0.05, 'prop-target': 0.72, 'oracle': 0.23, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.84, 'oracle': 0.1825, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 150, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.8200000000000001, 'oracle': 0.26, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 150, 'n_target': 50, 'lipton': 0.0425, 'prop-target': 0.7400000000000001, 'oracle': 0.27, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.7, 'oracle': 0.225, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.76, 'oracle': 0.355, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 150, 'n_target': 50, 'lipton': 0.0625, 'prop-target': 0.7799999999999999, 'oracle': 0.2475, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 150, 'n_target': 50, 'lipton': 0.065, 'prop-target': 0.74, 'oracle': 0.2925, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 150, 'n_target': 50, 'lipton': 0.0575, 'prop-target': 0.7000000000000001, 'oracle': 0.1825, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 150, 'n_target': 50, 'lipton': 0.0675, 'prop-target': 0.68, 'oracle': 0.485, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0058, 'n_source': 150, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.7000000000000001, 'oracle': 0.42, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 150, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.8200000000000001, 'oracle': 0.29, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 150, 'n_target': 50, 'lipton': 0.08, 'prop-target': 0.7, 'oracle': 0.25, 'iter': 43}
